CUSTOMER_ID,YEAR_MONTH,Churn_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Product_count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Total_Amt_Chng_Last_3M_6M,Total_Ct_Chng_Last_3M_6M,Avg_Utilization_Ratio
717310458,202102,Existing Customer,35,F,3,Graduate,Single,Less than $40K,Blue,27,,3,2,5780.0,938,4842.0,2960,65,0.988,0.757,0.162
789158433,202102,Existing Customer,49,F,2,High School,Unknown,$40K - $60K,Blue,38,,1,2,2497.0,1674,823.0,2922,53,0.701,0.963,0.67
788761608,202103,Existing Customer,26,F,0,High School,Single,Unknown,Blue,13,,3,4,10286.0,2286,8000.0,2564,57,0.671,0.462,0.222
709916058,202101,Existing Customer,58,M,1,Unknown,Married,$60K - $80K,Blue,36,3,1,3,2347.0,2163,184.0,1631,40,0.615,0.29,0.922
789804933,202106,Existing Customer,29,F,2,Uneducated,Single,Unknown,Blue,18,,1,2,23125.0,1236,21889.0,2536,69,0.995,0.865,0.053
780070833,202101,Existing Customer,58,F,2,Unknown,Married,Less than $40K,Blue,43,6,2,2,3034.0,2517,517.0,1617,29,0.63,1.417,0.83
772776033,202103,Existing Customer,33,M,2,College,Single,$80K - $120K,Blue,23,3,4,3,7081.0,1874,5207.0,2249,47,0.699,1.35,0.265
719804208,202103,Existing Customer,36,M,2,Graduate,Married,$40K - $60K,Blue,28,5,1,3,6824.0,1873,4951.0,1933,48,0.563,0.655,0.274
715077483,202105,Existing Customer,47,F,3,Doctorate,Married,Less than $40K,Blue,36,,3,4,1438.3,772,666.3,2250,40,1.451,0.905,0.537
717000858,202104,Existing Customer,41,M,2,Graduate,Married,Less than $40K,Blue,29,,2,2,2683.0,1738,945.0,2274,52,0.745,0.733,0.648
792402483,202106,Existing Customer,46,M,4,Graduate,Single,$60K - $80K,Blue,40,5,2,1,12280.0,985,11295.0,4263,70,0.841,1.0,0.08
712973733,202104,Existing Customer,58,M,4,Graduate,Married,$60K - $80K,Blue,36,3,2,2,14607.0,1480,13127.0,1393,38,0.346,0.462,0.101
813213558,202104,Existing Customer,53,F,1,Doctorate,Single,Less than $40K,Blue,48,,3,3,2267.0,1469,798.0,3709,64,0.716,0.684,0.648
718215033,202101,Existing Customer,54,F,3,Unknown,Married,Less than $40K,Blue,36,6,2,4,2556.0,2260,296.0,1401,30,0.487,0.579,0.884
717207408,202101,Existing Customer,39,F,1,Uneducated,Divorced,Unknown,Blue,34,4,1,2,12512.0,666,11846.0,2995,60,0.914,0.875,0.053
711426033,202106,Existing Customer,49,M,2,Graduate,Married,$80K - $120K,Blue,39,,2,2,11332.0,946,10386.0,3806,65,0.857,0.667,0.083
719233833,202103,Existing Customer,35,F,3,High School,Married,Less than $40K,Blue,23,,3,4,3073.0,526,2547.0,1944,55,0.702,0.618,0.171
716864733,202106,Existing Customer,47,M,3,College,Married,$120K +,Silver,27,6,3,3,34516.0,2315,32201.0,1805,46,0.599,0.704,0.067
821168733,202105,Existing Customer,38,M,3,Graduate,Married,$60K - $80K,Blue,34,6,3,3,5323.0,2301,3022.0,1783,33,0.68,0.65,0.432
710135058,202103,Existing Customer,56,M,1,Graduate,Married,$80K - $120K,Blue,44,,1,0,9078.0,1501,7577.0,1543,34,0.51,0.545,0.165
720228708,202102,Existing Customer,56,M,2,High School,Married,$120K +,Blue,46,4,1,3,27029.0,1347,25682.0,1302,27,0.381,0.421,0.05
718618458,202104,Existing Customer,38,M,3,High School,Single,$60K - $80K,Blue,25,,1,4,9859.0,1305,8554.0,4345,72,0.722,0.674,0.132
719470458,202104,Attrited Customer,46,M,3,College,Single,$80K - $120K,Blue,39,1,4,3,4026.0,243,3783.0,1102,27,0.738,0.8,0.06
719587158,202103,Existing Customer,37,M,1,High School,Single,$40K - $60K,Blue,25,,2,3,2608.0,1799,809.0,2565,72,0.732,0.636,0.69
715499808,202102,Existing Customer,63,F,0,Unknown,Married,Less than $40K,Blue,36,,1,4,3552.0,2517,1035.0,1342,26,0.465,1.0,0.709
718589133,202101,Existing Customer,65,F,1,Graduate,Single,Less than $40K,Blue,56,6,2,2,4613.0,1619,2994.0,2328,62,0.697,0.722,0.351
789235383,202104,Existing Customer,38,M,4,College,Married,$80K - $120K,Blue,27,5,2,4,10386.0,1909,8477.0,2119,52,1.43,1.08,0.184
773364483,202104,Existing Customer,45,F,4,Doctorate,Unknown,Unknown,Silver,39,,1,2,34516.0,1298,33218.0,1906,39,0.757,0.773,0.038
713548158,202101,Existing Customer,26,M,0,College,Single,$40K - $60K,Blue,36,,2,3,2657.0,1611,1046.0,2349,41,0.599,0.464,0.606
720264783,202106,Existing Customer,58,F,2,Graduate,Married,Less than $40K,Blue,44,4,2,3,5031.0,1327,3704.0,1433,34,0.553,0.889,0.264
715319958,202105,Attrited Customer,48,M,3,Uneducated,Married,$120K +,Blue,36,5,2,4,34516.0,787,33729.0,1312,32,0.763,0.6,0.023
710528583,202101,Existing Customer,26,F,0,Unknown,Single,$40K - $60K,Blue,16,6,2,4,1612.0,835,777.0,2148,40,0.588,0.379,0.518
809990883,202102,Existing Customer,48,F,3,Graduate,Single,Less than $40K,Blue,43,6,2,2,2423.0,1773,650.0,2038,64,0.574,0.362,0.732
714412308,202103,Attrited Customer,33,M,3,Graduate,Married,$80K - $120K,Blue,36,6,3,5,7140.0,0,7140.0,916,18,0.401,0.2,0.0
772303458,202102,Existing Customer,62,F,0,Doctorate,Married,$40K - $60K,Blue,51,,3,2,3377.0,948,2429.0,1407,44,0.461,0.467,0.281
721243083,202101,Attrited Customer,55,M,3,Uneducated,Divorced,$80K - $120K,Blue,41,1,3,4,34516.0,2408,32108.0,1187,40,0.796,0.6,0.07
711990933,202104,Existing Customer,40,F,2,Graduate,Single,Less than $40K,Blue,29,4,3,2,2295.0,0,2295.0,3292,62,0.699,0.824,0.0
819977058,202101,Existing Customer,46,M,2,High School,Single,$40K - $60K,Blue,41,3,3,2,3150.0,1543,1607.0,3432,71,0.998,0.972,0.49
721467258,202103,Existing Customer,58,M,1,High School,Married,$40K - $60K,Blue,36,3,2,5,2165.0,1135,1030.0,1541,33,0.707,0.833,0.524
719976558,202101,Existing Customer,47,M,2,Graduate,Unknown,$60K - $80K,Blue,34,,2,4,4249.0,1562,2687.0,1881,49,0.773,0.815,0.368
718824783,202102,Existing Customer,50,M,2,Unknown,Divorced,$60K - $80K,Blue,41,6,1,3,2966.0,1433,1533.0,1986,50,0.49,0.613,0.483
713303733,202105,Existing Customer,53,M,1,Graduate,Married,$120K +,Blue,41,6,3,2,1612.0,744,868.0,1564,33,0.636,0.5,0.462
711129483,202106,Existing Customer,45,M,3,Graduate,Married,$60K - $80K,Blue,36,,1,3,14593.0,1504,13089.0,3447,72,0.668,0.895,0.103
779618433,202101,Existing Customer,48,M,4,Uneducated,Single,$40K - $60K,Blue,38,6,3,2,8327.0,1551,6776.0,4428,82,0.463,0.822,0.186
797757333,202103,Existing Customer,43,M,3,Post-Graduate,Married,$60K - $80K,Gold,37,6,1,2,34516.0,1580,32936.0,4149,86,0.707,0.755,0.046
814497483,202105,Existing Customer,60,M,0,Uneducated,Married,$60K - $80K,Blue,55,6,1,2,6479.0,1393,5086.0,1618,47,0.468,0.958,0.215
709623483,202104,Existing Customer,56,M,2,High School,Married,$120K +,Blue,41,4,1,3,18442.0,1470,16972.0,1281,36,0.491,0.8,0.08
709056558,202106,Existing Customer,43,F,3,College,Married,$40K - $60K,Blue,31,5,3,2,2800.0,2517,283.0,1994,41,0.816,0.64,0.899
708238833,202106,Existing Customer,57,F,3,High School,Married,Less than $40K,Blue,36,6,2,3,3032.0,2215,817.0,1387,30,0.408,0.579,0.731
813261408,202104,Existing Customer,52,F,1,Uneducated,Married,$40K - $60K,Blue,47,6,3,3,2151.0,1338,813.0,3446,58,0.926,1.0,0.622
720424608,202101,Existing Customer,56,F,1,Unknown,Married,Unknown,Blue,36,6,3,2,24073.0,1084,22989.0,1341,37,0.847,1.176,0.045
798022683,202101,Attrited Customer,43,M,1,Graduate,Married,$80K - $120K,Blue,37,,2,3,25517.0,321,25196.0,2508,44,0.769,0.294,0.013
769756983,202102,Existing Customer,38,M,3,Graduate,Married,$60K - $80K,Blue,32,,1,2,7709.0,2227,5482.0,2520,61,1.295,0.848,0.289
712674183,202103,Existing Customer,53,M,2,College,Married,$40K - $60K,Blue,33,,3,1,4065.0,2180,1885.0,1271,36,0.321,0.2,0.536
708900408,202106,Existing Customer,52,F,1,Graduate,Divorced,Unknown,Blue,35,,2,4,13169.0,1499,11670.0,4370,83,0.603,0.537,0.114
713625483,202101,Existing Customer,58,M,2,College,Married,$80K - $120K,Blue,44,,2,2,11811.0,2508,9303.0,1469,29,0.476,0.812,0.212
716869458,202103,Existing Customer,34,F,3,College,Single,Less than $40K,Blue,36,3,6,1,7440.0,704,6736.0,2251,63,0.551,0.537,0.095
788723133,202106,Existing Customer,36,M,1,High School,Single,$40K - $60K,Blue,20,5,1,2,12714.0,976,11738.0,2240,53,0.649,0.395,0.077
794462133,202105,Existing Customer,55,F,0,Graduate,Single,$40K - $60K,Blue,35,5,1,3,3735.0,1978,1757.0,1749,41,0.675,0.577,0.53
712604133,202102,Existing Customer,54,M,1,Uneducated,Married,$80K - $120K,Blue,43,3,1,4,25882.0,1699,24183.0,1736,48,0.428,0.371,0.066
714397983,202106,Existing Customer,36,M,2,College,Married,$40K - $60K,Blue,36,4,3,1,3877.0,1495,2382.0,1942,42,0.783,0.75,0.386
788269158,202105,Existing Customer,35,F,2,Graduate,Single,Unknown,Blue,27,4,3,0,3280.0,1806,1474.0,2534,78,0.963,0.95,0.551
715898058,202104,Existing Customer,53,M,2,Graduate,Married,$120K +,Blue,36,,1,3,11023.0,0,11023.0,1656,41,0.539,0.367,0.0
711906033,202102,Existing Customer,48,F,3,Graduate,Unknown,Less than $40K,Blue,36,4,2,2,6182.0,1131,5051.0,3546,63,0.566,0.615,0.183
711367308,202101,Existing Customer,37,M,3,Uneducated,Single,$40K - $60K,Blue,19,,3,4,2186.0,1185,1001.0,2614,67,0.998,0.861,0.542
790186458,202106,Existing Customer,45,M,3,Uneducated,Single,$80K - $120K,Blue,39,3,1,0,17996.0,864,17132.0,1589,30,0.597,0.667,0.048
712040433,202106,Existing Customer,54,F,1,High School,Married,Less than $40K,Blue,43,6,2,3,2306.0,2200,106.0,2097,57,0.697,0.541,0.954
709616958,202105,Existing Customer,38,M,2,High School,Single,$60K - $80K,Silver,30,4,3,4,26556.0,1583,24973.0,3168,73,0.694,0.738,0.06
714633858,202101,Existing Customer,35,F,2,College,Married,Less than $40K,Blue,18,,3,2,5779.0,2517,3262.0,2102,32,1.201,1.133,0.436
794818833,202104,Existing Customer,36,F,1,Uneducated,Single,Less than $40K,Blue,30,6,1,2,5494.0,2078,3416.0,2661,58,0.79,0.871,0.378
711219333,202101,Existing Customer,33,M,1,Post-Graduate,Married,$120K +,Blue,14,6,1,0,7571.0,2264,5307.0,2273,49,0.696,0.485,0.299
713384508,202101,Existing Customer,28,M,1,High School,Single,Less than $40K,Blue,14,4,3,1,2897.0,1398,1499.0,2698,73,0.907,0.872,0.483
772514808,202102,Existing Customer,36,F,2,Uneducated,Single,$40K - $60K,Blue,26,,2,4,3131.0,2379,752.0,2315,63,0.748,0.853,0.76
710808108,202101,Existing Customer,34,F,3,College,Divorced,Less than $40K,Blue,27,3,3,2,4274.0,2517,1757.0,2257,54,0.666,0.8,0.589
778973658,202104,Existing Customer,55,M,0,Doctorate,Married,$60K - $80K,Blue,36,,6,4,4980.0,906,4074.0,2273,66,0.721,0.886,0.182
712005108,202103,Existing Customer,61,F,0,Post-Graduate,Married,Less than $40K,Blue,48,,3,3,3156.0,2155,1001.0,1376,44,0.438,0.571,0.683
804577833,202102,Existing Customer,44,F,2,Graduate,Married,Less than $40K,Blue,39,5,1,0,6861.0,2101,4760.0,3974,63,0.464,0.909,0.306
715028283,202106,Existing Customer,54,M,1,Graduate,Married,$80K - $120K,Blue,46,,3,2,15554.0,2497,13057.0,2836,61,1.027,0.605,0.161
789786258,202103,Existing Customer,39,M,2,High School,Married,$80K - $120K,Blue,28,3,2,4,26570.0,1915,24655.0,2118,33,1.454,1.062,0.072
715421058,202101,Existing Customer,51,M,1,Unknown,Married,$60K - $80K,Blue,36,3,2,4,22224.0,979,21245.0,3346,69,1.255,1.156,0.044
797166633,202104,Existing Customer,47,M,2,Unknown,Single,$80K - $120K,Blue,41,6,2,4,10606.0,1713,8893.0,2694,61,0.899,0.906,0.162
711041508,202105,Existing Customer,37,F,1,High School,Married,$40K - $60K,Blue,25,,3,4,5865.0,2517,3348.0,2623,47,1.348,1.35,0.429
712847208,202103,Existing Customer,47,F,3,Graduate,Unknown,$40K - $60K,Blue,36,,2,3,5369.0,1854,3515.0,1898,50,0.959,0.786,0.345
779174133,202106,Existing Customer,56,M,3,Uneducated,Married,$120K +,Blue,43,5,1,5,5188.0,753,4435.0,1540,30,0.591,0.429,0.145
715680933,202101,Existing Customer,53,M,1,Graduate,Single,$80K - $120K,Blue,36,4,2,4,17742.0,1463,16279.0,3369,55,0.803,0.774,0.082
770871708,202102,Existing Customer,62,M,0,Graduate,Married,$40K - $60K,Blue,48,,1,5,2591.0,0,2591.0,2123,56,0.601,0.697,0.0
772643058,202106,Existing Customer,58,F,3,Graduate,Married,Less than $40K,Blue,48,6,2,3,2800.0,1834,966.0,1571,36,0.615,0.636,0.655
718199133,202104,Existing Customer,57,M,1,High School,Married,$80K - $120K,Blue,36,,2,2,6543.0,2260,4283.0,1519,31,0.448,0.632,0.345
721475133,202102,Existing Customer,54,F,1,Doctorate,Single,Unknown,Blue,36,6,3,4,26053.0,829,25224.0,2768,70,0.669,0.628,0.032
766322883,202104,Existing Customer,33,F,3,College,Single,$40K - $60K,Blue,26,6,3,5,6316.0,1344,4972.0,2401,71,0.823,0.732,0.213
771197433,202104,Existing Customer,54,F,1,Graduate,Married,Less than $40K,Blue,41,3,2,4,4658.0,588,4070.0,1351,30,0.856,1.5,0.126
709516458,202106,Existing Customer,30,M,0,Graduate,Divorced,$60K - $80K,Blue,22,,3,3,6476.0,0,6476.0,2723,66,0.551,0.65,0.0
716456808,202103,Existing Customer,36,F,2,High School,Single,Less than $40K,Blue,36,6,2,5,8087.0,1263,6824.0,2429,69,0.615,0.643,0.156
716819958,202106,Existing Customer,60,M,2,Graduate,Married,$60K - $80K,Blue,50,3,1,2,9033.0,845,8188.0,1661,35,0.663,0.4,0.094
779449308,202104,Existing Customer,46,F,4,High School,Single,Less than $40K,Blue,28,6,3,4,3206.0,0,3206.0,3253,72,1.065,0.532,0.0
784891458,202103,Existing Customer,55,M,1,Graduate,Married,$80K - $120K,Blue,49,4,3,3,28751.0,2158,26593.0,1502,34,0.536,0.789,0.075
790004883,202102,Existing Customer,55,M,1,High School,Married,$80K - $120K,Blue,47,,3,3,2938.0,1995,943.0,1352,30,0.514,0.429,0.679
770262183,202105,Existing Customer,31,M,0,Uneducated,Single,Less than $40K,Blue,25,5,2,2,5715.0,1741,3974.0,2324,67,0.816,1.03,0.305
715277583,202104,Existing Customer,55,F,3,Uneducated,Divorced,Less than $40K,Blue,36,,2,1,2111.0,1209,902.0,2803,61,0.594,0.605,0.573
815510883,202103,Existing Customer,36,M,2,Post-Graduate,Single,$40K - $60K,Blue,31,,2,5,11862.0,2282,9580.0,2576,74,0.837,0.85,0.192
713997183,202103,Existing Customer,34,F,2,Unknown,Single,Less than $40K,Blue,36,3,3,2,2791.0,2160,631.0,2214,56,0.825,0.6,0.774
715107033,202106,Existing Customer,33,F,1,Graduate,Single,Less than $40K,Blue,36,,2,4,6551.0,1440,5111.0,2429,77,0.629,0.453,0.22
720706008,202105,Existing Customer,30,M,2,Post-Graduate,Single,$40K - $60K,Blue,16,5,3,5,4533.0,1977,2556.0,2679,69,0.664,0.605,0.436
710108133,202103,Existing Customer,54,F,2,Graduate,Married,$40K - $60K,Blue,36,5,3,0,1854.0,1528,326.0,1307,39,0.444,0.393,0.824
718983333,202103,Existing Customer,53,M,2,Uneducated,Married,$80K - $120K,Blue,43,6,1,3,6704.0,1354,5350.0,1331,30,0.411,0.364,0.202
714030183,202106,Existing Customer,59,M,0,Graduate,Single,$80K - $120K,Silver,36,5,3,3,34516.0,1494,33022.0,3259,65,1.229,0.585,0.043
710496708,202106,Existing Customer,41,M,2,College,Single,$120K +,Blue,32,6,3,2,5489.0,1513,3976.0,4085,65,0.87,0.548,0.276
714935883,202101,Existing Customer,45,M,3,Uneducated,Married,$40K - $60K,Blue,36,,1,1,10619.0,607,10012.0,4074,65,0.883,0.477,0.057
718972758,202104,Existing Customer,50,F,2,Graduate,Married,Less than $40K,Blue,40,5,3,3,2481.0,1287,1194.0,1825,51,0.465,0.821,0.519
711827958,202106,Existing Customer,57,M,2,Uneducated,Married,$60K - $80K,Blue,47,4,4,1,5100.0,1970,3130.0,1032,26,0.371,0.368,0.386
778724058,202104,Existing Customer,63,M,0,Doctorate,Single,$40K - $60K,Blue,49,,4,3,5905.0,726,5179.0,3982,65,0.85,0.857,0.123
809620833,202104,Existing Customer,35,F,3,Unknown,Single,Unknown,Blue,30,3,3,2,9293.0,0,9293.0,2314,59,0.897,1.034,0.0
718920708,202103,Existing Customer,35,M,3,Graduate,Married,$60K - $80K,Blue,25,5,3,3,5240.0,1451,3789.0,2172,38,1.198,0.81,0.277
771051783,202104,Existing Customer,53,M,3,High School,Married,$120K +,Blue,40,6,2,5,4182.0,741,3441.0,1297,24,0.885,1.182,0.177
715970133,202102,Existing Customer,33,F,4,College,Divorced,Less than $40K,Blue,24,6,2,2,9857.0,0,9857.0,3448,103,0.699,0.635,0.0
806889633,202102,Existing Customer,38,M,2,Uneducated,Married,$80K - $120K,Blue,33,3,1,4,20117.0,1226,18891.0,2906,58,1.4,1.0,0.061
717338733,202105,Existing Customer,31,M,0,High School,Divorced,Less than $40K,Blue,22,,2,3,6012.0,0,6012.0,2801,72,0.968,0.674,0.0
779223858,202103,Existing Customer,37,M,2,Graduate,Married,$60K - $80K,Blue,27,4,2,4,6369.0,0,6369.0,2675,47,1.454,1.136,0.0
769980333,202104,Existing Customer,36,M,1,Uneducated,Single,$80K - $120K,Blue,30,,2,5,13005.0,2152,10853.0,3023,53,1.424,0.767,0.165
716112933,202102,Attrited Customer,39,F,3,Graduate,Married,Unknown,Blue,36,,2,3,1575.0,592,983.0,644,15,0.236,0.154,0.376
788783133,202105,Existing Customer,58,F,0,Post-Graduate,Married,Less than $40K,Blue,39,5,3,3,6679.0,1207,5472.0,1649,29,0.538,0.381,0.181
816325533,202103,Existing Customer,39,F,1,Graduate,Married,Less than $40K,Blue,34,6,3,5,6458.0,1802,4656.0,2315,49,0.923,0.581,0.279
720113433,202101,Existing Customer,61,M,0,Unknown,Single,$60K - $80K,Blue,48,,2,4,20803.0,1446,19357.0,2073,43,0.736,0.654,0.07
717233058,202106,Existing Customer,34,M,4,Unknown,Married,$40K - $60K,Blue,26,,2,4,5540.0,1240,4300.0,1524,31,0.843,0.824,0.224
710233683,202101,Existing Customer,55,M,3,Graduate,Married,$80K - $120K,Blue,36,,3,4,2801.0,2403,398.0,1526,44,0.884,1.0,0.858
778327908,202105,Existing Customer,50,M,2,Uneducated,Single,Less than $40K,Blue,40,4,3,5,2419.0,2380,39.0,4099,73,0.695,0.659,0.984
716400633,202104,Existing Customer,33,M,3,High School,Single,$40K - $60K,Blue,24,6,3,3,5156.0,1427,3729.0,2057,54,0.48,0.421,0.277
787488108,202102,Existing Customer,48,F,1,High School,Married,Unknown,Blue,36,6,4,4,14228.0,1953,12275.0,1970,51,0.651,0.645,0.137
771649083,202102,Existing Customer,63,M,0,High School,Married,$80K - $120K,Blue,51,,3,4,10257.0,1021,9236.0,1508,30,0.467,0.429,0.1
789853533,202105,Attrited Customer,54,M,3,High School,Married,$40K - $60K,Blue,44,2,1,5,3032.0,0,3032.0,1037,14,0.949,2.5,0.0
806256333,202106,Attrited Customer,41,M,4,Graduate,Unknown,$60K - $80K,Blue,36,2,3,5,1438.3,312,1126.3,1786,26,0.657,0.733,0.217
796336833,202106,Existing Customer,51,M,3,Doctorate,Married,$80K - $120K,Blue,45,5,2,4,32096.0,0,32096.0,2619,69,0.766,0.917,0.0
713763633,202102,Existing Customer,54,F,2,Graduate,Married,Unknown,Blue,46,5,3,2,3014.0,794,2220.0,1488,30,0.5,0.579,0.263
710942358,202102,Existing Customer,47,M,4,Unknown,Single,$40K - $60K,Blue,36,3,3,3,5762.0,1890,3872.0,3814,88,0.938,0.66,0.328
713974533,202106,Existing Customer,52,F,3,Post-Graduate,Single,Less than $40K,Blue,45,5,1,3,2555.0,1701,854.0,3127,45,1.492,1.25,0.666
787231233,202103,Existing Customer,34,M,5,Post-Graduate,Single,$80K - $120K,Silver,28,3,3,2,34516.0,1731,32785.0,2421,63,0.605,0.575,0.05
719810583,202102,Existing Customer,64,M,0,High School,Married,Less than $40K,Blue,54,4,3,2,2140.0,1361,779.0,1280,34,0.46,1.0,0.636
717124983,202104,Existing Customer,62,F,1,Uneducated,Married,$40K - $60K,Blue,43,3,1,1,4760.0,0,4760.0,1459,20,0.564,0.538,0.0
787523283,202103,Existing Customer,38,M,1,Graduate,Single,$80K - $120K,Blue,27,6,2,5,26372.0,1365,25007.0,2291,56,1.394,1.0,0.052
719493858,202106,Existing Customer,52,F,2,Graduate,Married,Less than $40K,Blue,43,,2,2,8203.0,654,7549.0,2910,63,0.588,0.909,0.08
709897983,202102,Existing Customer,35,F,2,Doctorate,Married,$40K - $60K,Blue,24,5,2,3,2655.0,1527,1128.0,1921,26,0.715,0.444,0.575
717225258,202103,Existing Customer,35,M,2,Graduate,Single,$120K +,Blue,27,6,2,2,13655.0,1048,12607.0,2383,59,0.509,0.595,0.077
803148033,202102,Existing Customer,54,M,1,College,Married,$80K - $120K,Blue,48,6,1,5,12169.0,1935,10234.0,1599,38,0.435,0.652,0.159
779474958,202103,Existing Customer,35,F,3,Unknown,Single,Less than $40K,Blue,17,6,1,1,2956.0,1823,1133.0,2144,58,0.969,0.812,0.617
712060158,202104,Existing Customer,35,M,0,Doctorate,Single,$60K - $80K,Blue,18,6,2,3,2598.0,1645,953.0,2483,59,0.765,0.903,0.633
713292933,202104,Existing Customer,36,F,3,Graduate,Single,Unknown,Blue,36,,2,2,10566.0,726,9840.0,2156,64,0.893,1.207,0.069
710982858,202106,Existing Customer,33,F,3,Graduate,Single,$40K - $60K,Blue,36,6,1,2,8232.0,2259,5973.0,2849,67,1.158,1.31,0.274
714542058,202106,Existing Customer,53,M,1,Graduate,Unknown,$60K - $80K,Silver,44,5,2,1,26365.0,680,25685.0,3411,68,0.498,0.789,0.026
712319058,202102,Existing Customer,37,F,1,Uneducated,Married,Less than $40K,Blue,29,,3,0,4671.0,1933,2738.0,2468,58,0.986,0.706,0.414
744483633,202101,Existing Customer,35,M,3,Graduate,Married,$120K +,Blue,28,4,3,2,14869.0,0,14869.0,2753,48,1.624,1.087,0.0
714947883,202101,Existing Customer,59,M,1,Graduate,Married,$40K - $60K,Blue,36,6,2,2,2300.0,1965,335.0,1693,27,0.596,0.688,0.854
788776908,202105,Existing Customer,47,M,1,Unknown,Unknown,$80K - $120K,Blue,28,6,1,4,2797.0,1802,995.0,3525,63,0.675,0.75,0.644
714802458,202106,Existing Customer,48,F,3,High School,Single,$40K - $60K,Blue,30,,2,1,2657.0,2115,542.0,3580,77,0.688,0.711,0.796
721485708,202105,Existing Customer,58,M,2,Uneducated,Married,$80K - $120K,Blue,46,6,1,3,9149.0,1806,7343.0,1220,36,0.35,0.333,0.197
716378658,202104,Existing Customer,55,F,2,Unknown,Married,Less than $40K,Blue,36,,2,3,2629.0,1476,1153.0,1725,41,0.537,0.414,0.561
713375658,202106,Existing Customer,37,M,2,Graduate,Divorced,$40K - $60K,Blue,17,6,3,3,3176.0,0,3176.0,2298,67,0.652,0.457,0.0
717828108,202106,Existing Customer,57,M,2,Graduate,Married,$80K - $120K,Blue,42,6,1,0,21875.0,2517,19358.0,1327,31,0.409,0.409,0.115
788784258,202102,Existing Customer,60,M,2,High School,Married,Unknown,Blue,41,5,2,4,3007.0,1664,1343.0,1475,31,0.34,0.632,0.553
718875483,202106,Existing Customer,50,M,1,College,Married,$60K - $80K,Blue,40,4,2,4,17404.0,1745,15659.0,4491,78,0.54,0.66,0.1
811111083,202104,Existing Customer,56,M,2,High School,Married,$60K - $80K,Blue,51,5,6,3,2863.0,2517,346.0,1458,39,0.583,0.696,0.879
715749108,202106,Existing Customer,48,M,3,Graduate,Married,$60K - $80K,Gold,37,5,1,2,34516.0,2429,32087.0,3205,57,0.742,0.727,0.07
780197133,202102,Existing Customer,40,M,4,Graduate,Single,$60K - $80K,Blue,30,4,1,1,13919.0,1266,12653.0,3699,67,0.438,0.523,0.091
719146008,202101,Attrited Customer,48,M,3,Graduate,Married,$80K - $120K,Blue,39,4,4,3,18672.0,2517,16155.0,1126,35,0.799,0.591,0.135
717727308,202101,Existing Customer,50,F,1,Uneducated,Married,Less than $40K,Blue,36,6,2,2,4204.0,499,3705.0,4740,67,0.635,0.523,0.119
